"","SITE_ID","lat","long","ecoregion_3","elevation","slope","ws_area","ws_precip","ws_temp","ws_runoff","bfi_ws","perm_ws","erod_ws"
"358","NRS18_IN_10027",38.57407664,-86.85303476,71,12787,0.011447721,13251.681,1139.429843,11.70016188,408.887044,26.76062059,3.505597223,0.366231083
"359","NRS18_ME_10006",46.5760353,-68.08781271,82,15653,0.369444444,229.4253,1019.624752,4.011079048,584.2236022,54,3.987786887,0.228082474
"360","NRS18_ME_10018",46.704392,-68.67903911,58,28652,0.984375,5.0976,1067.956142,3.735564463,584.1588983,53,5.454533898,0.259735169
"361","NRS18_ME_10025",46.58245096,-68.69484212,58,22502,0.14,475.1595,1085.325294,3.494777571,583.0886515,51.89581498,4.654322016,0.246803913
"362","NRS18_VA_10009",38.92939931,-77.87369583,64,12032,0.105,165.4389,1059.631206,12.14192898,404.6995283,43.81042971,8.015923371,0.233270355
"363","NRS18_ME_10002",47.13182687,-67.89809741,82,12803,0.157125018,21356.2728,1083.030526,3.288859044,591.7963214,50.46971551,4.156938751,0.235020072
"364","NRS18_ME_10013",47.20865809,-68.82281706,58,15868,0.05560387,12075.0444,1090.758041,3.152451422,584.4032836,49.24589119,4.124394373,0.235310749
"365","NRS18_PA_10046",40.07336246,-75.2235382,64,3320,0.132954545,140.6196,1194.719909,12.16426741,552.5911587,41.10585366,3.842577315,0.356124971
"366","NRS18_PA_10038",41.45222641,-76.4526647,62,45060,0.918055556,229.0446,1174.371251,7.374653325,634.9030311,39.29565334,2.931375632,0.327106179
"367","NRS18_ME_10001",46.9755638,-69.37838052,58,28581,4.863333333,6.9939,1098.857769,3.072901591,647.2478446,49.35066272,3.51,0.24
"368","NRS18_VA_10017",36.92479803,-79.23007866,45,15994,0.4225,57.6225,1134.389223,13.41545725,336.6176494,57.85618118,4.139278251,0.278989301
"369","NRS18_OH_10016",41.12102096,-81.51975745,61,23327,0.4024125,873.1764,1038.011051,9.583926627,514.7618213,38.73229121,4.842723058,0.393564826
"370","NRS18_CT_10011",41.65626244,-72.62596911,59,0,0.00368,27776.4381,1202.544481,6.619812781,646.810122,47.81003277,10.04193784,0.263985843
"371","NRS18_VA_10007",36.87645295,-79.06775804,45,11330,0.060241402,883.7865,1134.239519,13.61673047,336.518347,53.25608843,4.430453408,0.27304248
"372","NRS18_NC_10003",35.06056645,-84.02452301,66,48344,0.19,21.1338,1466.133516,13.58473221,775,53.85610255,7.534326292,0.252720382
"373","NRS18_NY_10402",41.61301921,-74.10549041,67,15328,0.23,28.287,1199.5459,10.01187491,551.1986637,46.26334712,3.12445097,0.243549157
"374","NRS18_PA_10025",39.80494422,-79.32561228,69,41543,0.190346,1115.748,1131.790858,8.299925576,669.4998903,39.08329058,8.923022545,0.30835996
"375","NRS18_MD_10006",39.44732403,-78.97642063,67,24232,0.271033226,1286.2062,1150.080666,8.834565325,517.4812857,40.61622693,13.72070825,0.291612638
"376","NRS18_CT_10005",41.5405881,-72.55125787,59,0,0.003296192,28209.573,1203.660294,6.67377368,647.3315865,47.84249573,10.08658337,0.263845435
"377","NRS18_CT_10007",41.48484691,-72.50888016,59,0,0.003689751,28292.7618,1204.005783,6.683334585,647.4278679,47.84887792,10.09231302,0.263726968
"378","NRS18_MA_10010",42.35176384,-72.62633488,59,3024,1e-04,20791.3365,1192.676506,5.929882032,653.4129219,47.33117184,8.787131262,0.278942874
"379","NRS18_MA_10631",42.35001685,-72.6362297,59,3028,0.005505638,20792.9862,1192.674568,5.930157124,653.4099105,47.33123261,8.787899022,0.278951541
"380","NRS18_NY_10272",42.8031254,-77.06017097,83,26356,0.797222222,14.5359,875.7664972,8.578197266,414,54,2.98,0.32
"381","NRS18_MA_10004",42.57836331,-72.56957473,59,2970,0.103646176,20354.1372,1192.178843,5.875858314,654.1816284,47.31042833,8.610989829,0.280128426
"382","NRS18_NH_10018",43.51731922,-72.3696471,58,13331,0.81875,64.5804,1105.687378,7.100748143,548,47.15598696,10.42133592,0.274340404
"383","NRS18_WV_10180",39.26324425,-79.26234742,69,78398,0.4525,123.5979,1241.945869,8.072750326,518.1265264,40.33876546,12.13521966,0.285597207
"384","NRS18_DE_10021",39.8061351,-75.46540517,64,2758,0.394444444,13.7754,1150.0361,12.23494829,539.1579773,52.85613485,2.031789494,0.34959297
"385","NRS18_GA_10018",34.12188638,-84.81018192,67,20746,0.04856019,3303.0396,1399.043904,15.27360995,580.2091002,59.31728066,5.403522069,0.255489027
"386","NRS18_MA_10002",41.96178825,-70.91978517,59,559,0.023137291,473.8095,1273.196743,9.97432037,668.5663941,53.47159206,22.68788668,0.177479177
"387","NRS18_VA_10020",38.19040647,-77.65247662,45,6535,0.206666667,38.5821,1108.431047,13.47491211,351.1980685,42.54785509,4.46694138,0.354622454
"388","NRS18_ME_10020",44.26609848,-69.05398813,82,18922,3.223333333,7.8759,1265.683183,7.136912164,760,50,6.28,0.22
"389","NRS18_NY_10040",42.69165019,-73.70884307,59,0,1e-04,21343.3884,1177.952084,6.714769697,696.712185,47.59673397,7.625842335,0.281657967
"390","NRS18_NY_10042",43.47235045,-73.84034429,58,17817,0.053906903,3977.7264,1177.673833,5.373187857,659.5905019,51.57026682,7.527508087,0.234756338
"391","NRS18_ME_10493",44.73871922,-69.76380198,82,4736,0.115584793,10062.4347,1155.79571,4.224722489,648.0354991,46.80820602,7.307100092,0.213755293
"392","NRS18_NY_10016",42.47412939,-73.78701551,59,0,1e-04,22346.6337,1171.392898,6.802584428,683.2337035,47.3762723,7.594699071,0.284316233
"393","NRS18_ME_10014",44.82133255,-68.70376994,82,439,0.052959288,20105.9145,1130.259774,4.78697744,725.0182186,50.68191366,6.46212622,0.213813765
"394","NRS18_KS_10141",37.02237885,-94.6211974,39,27110,1.0375,3.3336,1149.817603,13.97865978,353,45.09773218,4.6987527,0.4
"395","NRS18_DE_10018",39.69224733,-75.7342312,64,1483,0.315217391,181.3941,1179.438065,11.73746755,537.349389,55.34159931,4.123571985,0.322281182
"396","NRS18_NH_10035",43.9031519,-71.98528329,58,27526,0.226666667,37.7415,1127.205786,5.765802374,757.1472517,46.17312507,11.27425468,0.223038989
"397","NRS18_VA_10019",37.79851556,-79.77552806,67,30402,0.142401458,1198.0071,1044.118992,10.50803057,443.9883564,41.41066727,13.49891526,0.278218304
"398","NRS18_NY_10707",41.98257306,-74.00777223,60,3676,0.036811261,950.1228,1349.140876,7.918011591,394.3447274,46.5927619,4.846085547,0.284247025
"399","NRS18_DE_10007",39.81091381,-75.56714584,64,4063,1.786666667,4.3758,1174.042826,12.02289399,538,53.0220074,2.032418758,0.349339778
"400","NRS18_ME_10007",45.89866594,-68.61411606,82,10420,0.034181185,2521.8801,1116.985066,4.022255742,757.1262776,51.3297083,5.565067411,0.225880416
"401","NRS18_TN_10489",35.65534925,-84.15339585,67,25236,0.0575,80.6697,1306.868578,14.68181613,618.6362389,49.90967612,3.097462319,0.340995169
"402","NRS18_ME_10194",44.85215555,-68.07279956,82,9009,0.319270833,428.9382,1160.497734,5.777517504,759.029207,50.07001078,10.77783114,0.200445218
"403","NRS18_ME_10003",44.7373756,-67.54984117,82,1502,0.064563829,1173.1356,1211.280708,5.98164605,758.6458,55.12309472,12.95265448,0.202991245
"404","NRS18_VA_10016",38.8826959,-78.68466031,67,31932,0.390625,136.8261,983.0808468,10.70033486,316.554164,42.65267811,13.60710055,0.27705076
"405","NRS18_GA_10029",34.18192272,-85.40972253,67,17199,0.00648635,10746.1503,1380.610796,15.2455223,612.0345014,53.45606339,4.709557518,0.289898377
"406","NRS18_NC_10555",35.85316559,-78.72632168,45,7317,0.285714286,29.4237,1136.898416,15.38011701,359,26.02911938,3.567597345,0.276463157
"407","NRS18_KY_10025",36.68763019,-86.79188602,71,16517,0.084346902,307.9359,1258.451958,14.26688397,516.8064919,32.84144135,3.18853512,0.383299128
"408","NRS18_NY_10255",44.32237693,-75.4136353,83,13105,0.316712273,15.7482,999.2494636,6.837776391,677.9673105,51.98777003,7.015993828,0.249959995
"409","NRS18_NJ_10032",40.67157283,-75.17844197,58,4398,0.063233109,15805.3662,1216.730492,8.217315851,605.29371,47.95915718,5.725377996,0.303587203
"410","NRS18_NY_10702",43.78230725,-75.14646536,58,47426,0.5705,79.6887,1273.700596,4.757074688,873,52.91729442,7.469079317,0.205989406
"411","NRS18_PA_10043",40.97809621,-75.73480962,67,27195,0.433726579,1084.7943,1313.599846,7.987442482,727.6308147,53.65351311,5.141177589,0.302386987
"412","NRS18_MD_10009",39.26830308,-76.79422599,64,3594,4.363333333,760.3335,1123.146819,12.40737746,371.6706036,60.5951883,4.658945746,0.336691891
"413","NRS18_OK_10033",35.21244823,-94.54958161,37,11725,0.018307776,4731.8292,1293.899594,16.11833288,412.5687306,19.00134777,4.097643149,0.362564545
"414","NRS18_NY_10028",43.7387301,-74.95859878,58,51945,0.040727391,189.864,1236.812188,4.811380209,869.9631684,55.74520288,9.319831146,0.199569871
"415","NRS18_PA_10044",41.39961943,-74.73714352,62,12783,0.125012501,7948.1007,1182.803336,7.21697752,537.868281,43.0678427,3.79715451,0.313831149
"416","NRS18_NY_10279",43.47761388,-74.23156023,58,42365,3.65,2.4102,1222.260661,5.658295353,754,45.58177745,5.59,0.21
"417","NRS18_PA_10024",41.45998297,-77.50980034,62,21925,0.152984,1726.5231,1036.988675,7.298252637,548.0797108,38.30044272,6.07154701,0.317475983
"418","NRS18_MD_10018",39.46356445,-77.3875051,64,7730,0.060554681,1674.6192,1093.666212,11.64407576,452.481904,48.31299659,5.367343488,0.330463742
"419","NRS18_NJ_10020",40.8128161,-75.09568382,67,6139,0.067280263,11780.865,1204.636601,7.783506554,567.9305361,45.5763267,4.835247607,0.305373351
"420","NRS18_GA_10020",33.51300747,-84.82876669,45,21185,0.033174648,5963.9103,1415.985508,15.3258597,573.8310161,56.85587439,4.792414564,0.247499334
"421","NRS18_NY_10286",42.69106154,-75.45007772,60,40891,3.216666667,1.9566,1072.526762,7.357738236,580,45.98298068,3.292585097,0.317819687
"422","NRS18_NY_10091",42.10099288,-75.91593829,60,25121,0.052851329,4161.8979,1086.916693,7.474266444,579.9626973,46.34309201,5.204758584,0.321825814
"423","NRS18_VA_10018",37.62282672,-78.34483344,45,11927,1.073333333,1.3104,1105.802851,13.64210452,505,49,3.22,0.43
"424","NRS18_NY_10013",42.16144092,-75.85677932,60,26088,0.092501987,4019.8104,1089.856157,7.458310674,580.1258362,46.51674706,5.214683455,0.322929401
"425","NRS18_NY_10290",41.45152254,-74.76150688,62,18500,1.218967129,3.4515,1192.052954,8.617906084,637,41.90352021,2.4503103,0.322250326
"426","NRS18_NY_10251",43.45278865,-74.86123359,58,56184,2.2734375,18.2628,1435.626652,4.705991316,795.0741179,55.82259018,5.59,0.21
"427","NRS18_NY_11299",42.06621384,-78.4661779,62,42656,0.018450457,3025.1457,1102.497796,7.08405768,637.9153315,38.81231635,6.672904739,0.313608532
"428","NRS18_DE_10004",39.83429874,-75.57709346,64,4156,0.049400316,789.5601,1206.549898,11.41595988,537.4804016,54.29215344,3.855823246,0.319508383
"429","NRS18_NJ_10633",40.83334815,-74.98271063,58,12440,0.25952381,275.3829,1210.623163,9.753634719,613.9409081,57.37402649,9.870018239,0.264648132
"430","NRS18_ME_10009",46.03282766,-68.60542015,82,13478,1.826666667,8.2935,1156.61184,4.830449168,760,54,5.454773738,0.259574607
"431","NRS18_MD_10481",39.65681743,-78.40977244,67,16849,0.9,132.3666,971.6244638,10.88944742,349,33.64718441,12.46061894,0.299022873
"432","NRS18_NC_10035",35.35514394,-83.02465971,66,113850,11.22333333,5.7321,1710.345904,9.669460398,888.791333,60.91537133,8.70387345,0.244674203
"433","NRS18_CT_10020",41.43100509,-72.44427755,59,0,0.006403838,28728.7173,1205.129517,6.727907098,647.9134132,47.91060558,10.1018735,0.263247621
"434","NRS18_PA_10013",41.28870642,-77.34122825,62,17929,0.131841728,2434.5477,1050.090743,7.422897548,548.812071,39.01159201,8.057280138,0.303215057
"435","NRS18_PA_10009",41.9225841,-77.12922788,60,30935,0.138251151,726.5844,967.1149277,7.602410127,384.7603181,35.5847735,3.784093279,0.336570141
"436","NRS18_NC_10897",35.99664472,-80.3368354,45,20655,0.077941176,473.3901,1125.395521,14.68445631,487.4838333,48.53320317,3.579674214,0.247270855
"437","NRS18_NC_10007",36.21491718,-80.96029346,45,27553,0.047682415,2024.8281,1261.844275,13.39819447,489.2363881,63.19158115,5.815429265,0.250140799
