SID,ALTSID,NOTES,FID,GENUS,SPECIES,GID,ITISTSN,COMMONNAME,OTHERNAMES,FamilyNumber,NATIVE,NONFEED,BENTHIC,SURWCOL,ALGPHYTO,MACVASCU,DETRITUS,INVLVFSH,FSHCRCRB,BLOOD,EGGS,OTHER,MAXTL,MATUAGE,LONGEVITY,FECUNDITY,SERIAL,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,SEASON,REPSTATE,A_1_1,A_1_2,A_1_3A,A_1_3B,A_1_3C,A_1_4,A_1_5,A_1_6,A_2_3A,A_2_3B,A_2_3C,A_2_4A,A_2_4C,B_1_3A,B_1_4,B_2_2,B_2_3A,B_2_3B,B_2_4,B_2_5,B_2_6,B_2_7A,B_2_7B,B_2_7C,C1_3_4_C24,EURYHALINE,MINTEMP,MAXTEMP,LONGCENTROID,LATCENTROID,MUCK,CLAYSILT,SAND,GRAVEL,COBBLE,BOULDER,BEDROCK,VEGETAT,DEBRDETR,LWD,PELAGIC,PREFLOT,PREFLEN,POTANADR,LACUSTRINE,LOWLAND,UPLAND,MONTANE,LARGERIV,SMALLRIV,SPRGSUBT,CREEK,SLOWCURR,MODCURR,FASTCURR,AREAKM2,PERIMETER,PATCHES,LATRANGE,LONRANGE,LISTED,REASON,LIST1,LIST2,LIST3,LIST4,LIST5,EXTINCT
Seurysto,Seurysto,740,Ictaluri,Satan,eurystomus,Satan,164031,widemouth blindcat,.,143,1,0,1,0,0,0,0,1,0,0,0,0,13.7,-999.0,-999.0,-999,-999,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,TX,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,4.3,35.6,-208123.67792,703412.93215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5788,278,1,88,86,1,1,1,0,0,0,1,O
Salbus,Salbus,732,Acipense,Scaphirhynchus,albus,Scaphirh,161081,pallid sturgeon,.,60,1,0,1,0,0,0,1,1,1,0,0,0,140.0,10.0,60.0,170000,0,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,AR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.2,31.4,-45099.40047,2001364.85559,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,385833,7594,1,2152,1912,1,1,1,1,0,1,0,O
Splatory,Splatory,748,Acipense,Scaphirhynchus,platorynchus,Scaphirh,161082,shovelnose sturgeon,.,60,1,0,1,0,0,0,0,1,1,0,0,0,100.0,6.0,45.0,50000,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,WI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9,31.8,160966.15202,1802856.67157,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1590366,16498,2,2376,2698,0,0,0,0,0,0,0,O
Ssuttkus,Ssuttkus,752,Acipense,Scaphirhynchus,suttkusi,Scaphirh,201895,Alabama sturgeon,.,60,1,0,1,0,0,0,1,1,1,0,0,0,88.0,7.0,50.0,100000,0,0.00,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,33.0,789067.38229,1072758.63109,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,21009,1573,1,361,277,1,1,1,1,0,0,0,O
Serythro,Zzzzzzzz,775,Cyprinid,Scardinius,erythrophthalmus,Scardini,163613,rudd,.,102,0,0,0,0,0,1,0,1,0,0,0,0,51.0,2.0,19.0,60000,1,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,Russia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Scervinu,Zzzzzzzz,773,Catostom,Scartomyzon,cervinus,Scartomy,553275,black jumprock,.,105,0,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555.0,-555.0,-555,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,Zzz,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-1,-1,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Z
Satromac,Satromac,734,Cyprinid,Semotilus,atromaculatus,Semotilu,163376,creek chub,.,102,1,0,1,1,1,1,0,1,1,0,1,0,30.0,2.0,5.0,7157,0,0.00,0.00,0.00,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,NC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7,29.7,590133.36892,2084368.50154,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,4335596,18673,5,3135,3755,0,0,0,0,0,0,0,O
Scorpora,Scorpora,739,Cyprinid,Semotilus,corporalis,Semotilu,163375,fallfish,.,102,1,0,1,1,1,0,1,1,1,0,0,0,51.0,2.5,9.0,12000,0,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,VA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-555.0,-555.0,1698178.80983,2660741.95115,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,950587,5411,1,1578,1134,0,0,0,0,0,0,0,O
Slumbee,Slumbee,743,Cyprinid,Semotilus,lumbee,Semotilu,163377,sandhills chub,.,102,1,0,1,0,1,0,1,1,1,0,0,0,20.0,2.0,5.0,5000,0,0.00,0.00,0.75,1.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,NC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.9,1496359.22428,1424286.28906,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,13340,454,1,138,162,1,3,1,0,0,0,0,O
Sthoreau,Sthoreau,754,Cyprinid,Semotilus,thoreauianus,Semotilu,163379,Dixie chub,.,102,1,0,1,1,1,0,1,1,1,0,0,0,15.0,2.0,5.0,7157,0,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,AL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,32.8,924562.05984,1008555.33558,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,139262,1634,1,464,419,0,0,0,0,0,0,0,O
Srhombeu,Srhombeu,808,Characid,Serrasalmus,rhombeus,Serrasal,163268,redeye piranha,.,119,0,0,0,0,0,0,0,1,1,0,0,1,41.5,-555.0,-555.0,-555,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,Zzz,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-1,-1,-1,-1,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,-555,-555,-555,-555,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Z
Scopei,Gcopei,349,Cyprinid,Snyderichthys,copei,Snyderic,201945,leatherside chub,.,102,1,0,0,0,1,0,0,1,0,0,0,0,15.2,2.0,8.0,-555,-555,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,UT,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-6.6,33.2,-1327194.68285,2074973.63171,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,128220,2145,1,724,419,0,0,0,0,0,0,0,O
Spoulson,Spoulson,749,Amblyops,Speoplatyrhinus,poulsoni,Speoplat,164397,Alabama cavefish,.,211,1,0,1,0,0,0,0,1,1,0,0,0,7.0,4.0,7.5,100,0,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,32.9,754619.92772,1327223.36386,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-555,-555,-555,0,0,1,0,1,0,0,3598,219,1,61,75,1,1,1,0,0,0,0,O
Sthaleic,Sthaleic,753,Osmerida,Spirinchus,thaleichthys,Spirinch,162049,longfin smelt,.,172,1,0,0,0,0,0,0,1,1,0,0,0,15.0,3.0,4.0,24000,-555,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,CA,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,1,-555.0,-555.0,-2318188.23194,3680988.68639,0,0,0,1,0,0,0,0,0,0,1,1,0,-555,0,1,0,0,1,0,0,0,1,0,0,188453,5059,7,3323,1428,0,0,0,0,0,0,0,O
Smarina,Smarina,745,Belonida,Strongylura,marina,Strongyl,165551,Atlantic Needlefish,.,255,1,0,0,1,0,1,0,1,1,0,0,0,111.0,1.0,4.0,1000,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,MS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,33.6,1196204.72126,1150337.31938,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,423523,15364,11,2099,121,0,0,0,0,0,0,0,O
Tbifrena,Tbifrena,809,Cichlida,Telmatochromis,bifrenatus,Telmatoc,170032,dward cichlid,biff,409,0,0,-555,-555,1,1,0,0,0,0,0,0,9.0,-555.0,-555.0,-555,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,Zzz,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-1,-1,-1,-1,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Z
Tpacific,Tpacific,760,Osmerida,Thaleichthys,pacificus,Thaleich,162051,eulachon,.,172,1,0,0,0,0,0,0,1,1,0,0,0,20.0,3.0,4.0,60000,-555,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,CA,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,1,-555.0,-555.0,-2442139.19522,4043664.55138,0,0,0,1,0,0,0,0,0,0,1,1,0,-555,0,1,0,0,1,0,0,0,1,0,0,735595,11889,5,3884,1875,0,0,0,0,0,0,0,O
Tatripin,Matripin,469,Catostom,Thoburnia,atripinnis,Thoburni,201955,blackfin sucker,.,105,1,0,1,0,0,0,0,1,0,0,0,0,15.5,3.0,5.0,2000,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,TN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,31.6,881383.21040,1562195.11745,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,7894,395,1,101,139,1,3,1,0,0,0,1,O
Thamilto,Mhamilto,487,Catostom,Thoburnia,hamiltoni,Thoburni,201956,rustyside sucker,.,105,1,0,1,0,0,0,1,1,0,0,0,0,15.3,2.5,4.0,1500,0,0.00,0.00,0.25,1.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,VA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,27.3,1362736.41693,1627412.51064,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1699,153,1,41,54,1,3,1,0,0,0,1,O
Trhothoe,Trhothoe,762,Catostom,Thoburnia,rhothoeca,Thoburni,553276,torrent sucker,.,105,1,0,1,0,1,1,1,1,0,0,0,0,18.0,3.0,7.0,1749,0,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,VA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,30.2,1428316.48135,1746995.13312,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,24962,808,1,183,210,0,0,0,0,0,0,0,O
Tmariae,Tmariae,759,Cichlida,Tilapia,mariae,Tilapia,169811,spotted tilapia,.,409,0,0,1,1,1,0,1,0,0,0,0,0,39.4,1.0,8.0,2000,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,12.00,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,-555,-555,-555,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Tzillii,Tzillii,779,Cichlida,Tilapia,zillii,Tilapia,169813,redbelly tilapia,.,409,0,0,0,0,0,1,0,1,0,0,0,0,40.0,2.0,7.0,4600,-555,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,12.00,Equator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,-555,-555,-555,1,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Z
Tbuttiko,Tbuttiko,287,Cichlida,Tilapia,buttikoferi,Tilapia,648956,zebra tilapia,.,409,0,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,31.0,-555.0,-555.0,-555,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,Zzz,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-1,-1,-1,-1,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Z
Ttinca,Ttinca,764,Cyprinid,Tinca,tinca,Tinca,163348,tench,.,102,0,0,1,0,1,1,1,1,1,0,1,0,64.0,3.5,9.0,800000,0,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,CA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Tvittata,Tvittata,765,Osphrone,Trichopsis,vittata,Trichops,553301,croaking gourami,.,486,0,0,0,0,0,0,0,1,0,0,0,0,7.0,-555.0,-555.0,200,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,1,0,0,-555,-555,-555,-555,-555,-555,-555,-555,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Tpatters,Tpatters,761,Ictaluri,Trogloglanis,pattersoni,Troglogl,164033,toothless blindcat,.,143,1,0,1,0,1,0,1,0,0,0,0,0,10.4,-999.0,-999.0,-999,-999,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,TX,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,-555.0,-555.0,5555555.555555,5555555.555555,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5788,278,1,88,86,1,1,1,0,0,0,1,O
Tsubterr,Tsubterr,763,Amblyops,Typhlichthys,subterraneus,Typhlich,164399,southern cavefish,.,211,1,0,1,1,0,0,0,1,0,0,0,0,7.3,2.0,4.0,50,0,0.00,0.00,0.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.1,31.8,799001.44598,1484293.00500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,0,1,0,0,0,1,0,1,0,0,136502,2233,3,550,768,1,3,1,0,0,0,0,O
Xhelleri,Xhelleri,768,Poecilii,Xiphophorus,hellerii,Xiphopho,647013,green swordtail,.,266,0,0,-555,-555,1,0,0,1,0,0,0,0,14.0,-555.0,-555.0,150,-555,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,12.00,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,-555,-555,-555,-555,1,1,1,0,0,0,1,0,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Xmaculat,Xmaculat,769,Poecilii,Xiphophorus,maculatus,Xiphopho,165922,southern platyfish,.,266,0,0,-555,-555,0,0,0,1,0,0,0,0,4.0,-555.0,-555.0,-555,-555,0.25,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,6.25,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,1,-555,-555,-555,-555,-555,1,0,0,0,0,1,0,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Xvariatu,Xvariatu,771,Poecilii,Xiphophorus,variatus,Xiphopho,165925,variable platyfish,variable platyfish,266,0,0,1,0,1,0,0,1,0,0,0,0,7.0,0.3,-555.0,-555,-555,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,-555.00,Zzz,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,-555,-555,-555,-555,-555,1,1,0,0,0,1,0,-555,-555,-555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,O
Xtexanus,Xtexanus,770,Catostom,Xyrauchen,texanus,Xyrauche,163968,razorback sucker,.,105,1,0,1,1,1,0,1,1,0,0,0,0,91.0,8.0,35.0,140000,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,"NV,CA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9,29.0,-1399142.27686,1543749.13454,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,172815,5382,2,1109,912,1,1,1,1,0,1,0,O
Cnigripi,Cnigripi,115,Salmonid,Coregonus,nigripinnis,Coregonu,623395,blackfin cisco,.,175,1,0,0,0,0,1,0,1,0,0,0,0,39.0,4.5,11.0,-555,-555,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,WI,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,-555,-555,-555,-555,0,-555.0,-555.0,5555555.555555,5555555.555555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,1,-555,-555,-555,1,1,0,0,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,-555,0,0,0,0,0,0,0,O
Cartedi,Cartedi,47,Salmonid,Coregonus,artedi,Coregonu,623384,cisco,lake herring,175,1,0,1,1,1,0,0,1,1,0,1,0,57.2,6.0,31.0,29000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.50,WI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,234553.89374,3648660.25766,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,5508838,16472,1,3287,3498,0,0,0,0,0,0,0,O
Cclupeaf,Chuntsma,91,Salmonid,Coregonus,clupeaformis,Coregonu,161941,lake whitefish,.,175,1,0,1,0,1,0,0,1,1,0,1,0,50.0,6.0,30.0,415000,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.50,WI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-299659.16904,4136143.23952,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,10111949,23877,1,4375,5855,0,0,0,0,0,0,0,O
Choyi,Choyi,90,Salmonid,Coregonus,hoyi,Coregonu,623394,bloater,.,175,1,0,1,1,0,0,0,1,1,0,1,0,36.6,2.0,11.0,34891,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,Lake Huron,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-555.0,-555.0,835216.35320,2556163.93458,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,228358,6082,3,922,1289,0,0,0,0,0,0,0,O
Ckiyi,Ckiyi,96,Salmonid,Coregonus,kiyi,Coregonu,161945,kiyi,.,175,1,0,1,1,0,0,0,1,1,0,1,0,35.1,3.0,10.0,14000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.50,0.00,2.00,WI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-555.0,-555.0,841672.64490,2547837.76046,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,223783,5775,2,781,1285,1,4,0,0,0,0,0,O
Creighar,Creighar,137,Salmonid,Coregonus,reighardi,Coregonu,161947,shortnose cisco,.,175,1,0,1,1,0,0,0,1,1,0,0,0,35.6,3.0,8.0,15000,0,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,WI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-555.0,-555.0,1082344.70819,2505562.50183,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,56520,1682,1,346,420,0,0,0,0,0,0,0,O
Czenithi,Czenithi,165,Salmonid,Coregonus,zenithicus,Coregonu,161948,shortjaw cisco,.,175,1,0,1,1,0,0,0,1,1,0,0,0,36.8,4.0,11.0,19000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,Lake Superior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-555.0,-555.0,146295.59901,3213876.74690,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1178024,9697,1,2371,2702,1,2,1,1,0,1,0,O
Oclarkii,Oclarkii,618,Salmonid,Oncorhynchus,clarkii,Oncorhyn,161983,cutthroat trout,.,175,1,0,1,1,0,0,0,1,1,0,0,0,99.0,3.0,5.0,2700,0,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,8.00,CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.7,29.0,-1530317.58955,2732897.62852,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2199514,19626,4,4053,2074,1,4,0,0,0,0,0,O
Ogilae,Ogilae,621,Salmonid,Oncorhynchus,gilae,Oncorhyn,161985,Gila trout,.,175,1,0,0,1,0,0,0,1,0,0,0,0,55.0,4.0,7.0,686,0,0.00,0.00,0.50,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,NM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,26.3,-1191439.41458,1266900.45053,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,37757,970,2,319,523,1,4,1,0,1,1,1,O
Ogorbusc,Ogorbusc,622,Salmonid,Oncorhynchus,gorbuscha,Oncorhyn,161975,pink salmon,.,175,1,0,0,1,0,0,0,1,1,0,0,0,76.0,2.5,3.0,1900,0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,0.50,0.00,0.00,3.00,CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-555.0,-555.0,-2530919.83841,4910819.92082,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1302235,17465,2,4432,2124,0,0,0,0,0,0,0,O
